date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:46:32	2596/2596	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2000:49:37%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/AliveCor-2.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C480&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/AliveCor-2b2f4.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:32	96612/96612	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Sep%202023%2020:44:14%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2022/04/Mojo-Vision.jpeg?strip=all&lossy=1&sharp=1&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2022/04/Mojo-Visiond362.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:32	68674/68674	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2010:01:58%20GMT	https://boldcapitalpartners.com/company/alivecor/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/alivecor/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:32	23995/23995	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2017:47:49%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/AliveCor-2.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C480&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/AliveCor-2ed1e.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:33	2221/2221	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Sep%202023%2004:49:04%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/bionaut_background.png?strip=all&lossy=1&sharp=1&fit=1024%2C323&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/bionaut_background4394.png	(from https://boldcapitalpartners.com/companies/)
21:46:33	64995/64995	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2010:03:58%20GMT	https://boldcapitalpartners.com/company/bionaut-labs/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/bionaut-labs/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:34	3011/3011	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2007:17:17%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_epharmix.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C606&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_epharmix8428.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:34	63474/63474	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202023%2003:27:59%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/bionaut_background.png?strip=all&lossy=1&sharp=1&fit=1024%2C323&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/bionaut_background70d0.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:34	64636/64636	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2011:59:58%20GMT	https://boldcapitalpartners.com/company/caresignal/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/caresignal/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:35	3281/3281	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Sep%202023%2008:21:35%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/2560px-Woolly_mammoth_model_Royal_BC_Museum_in_Victoria.jpeg?strip=all&lossy=1&sharp=1&fit=1024%2C527&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/2560px-Woolly_mammoth_model_Royal_BC_Museum_in_Victoria16dd.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:35	46217/46217	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2017:47:47%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_epharmix.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C606&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_epharmix2cac.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:35	2943/2943	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2015:55:44%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_curebase.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C576&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_curebase0dd9.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:35	55440/55440	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2017:47:47%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/2560px-Woolly_mammoth_model_Royal_BC_Museum_in_Victoria.jpeg?strip=all&lossy=1&sharp=1&fit=1024%2C527&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/2560px-Woolly_mammoth_model_Royal_BC_Museum_in_Victoria446e.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:36	66286/66286	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2011:59:59%20GMT	https://boldcapitalpartners.com/company/curebase/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/curebase/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:36	3190/3190	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202023%2003:28:08%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2022/09/hans-reniers-lQGJCMY5qcM-unsplash.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C683&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2022/09/hans-reniers-lQGJCMY5qcM-unsplasha65f.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:37	67002/67002	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2000:20:53%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_curebase.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C576&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_curebase858a.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:37	56951/56951	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2010:03:48%20GMT	https://boldcapitalpartners.com/company/deciduous-therapeutics/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/deciduous-therapeutics/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:37	52790/52790	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202023%2016:53:06%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2022/09/hans-reniers-lQGJCMY5qcM-unsplash.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C683&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2022/09/hans-reniers-lQGJCMY5qcM-unsplashc7de.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:38	2775/2775	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Sep%202023%2013:12:20%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/uriel-sc-11KDtiUWRq4-unsplash-scaled-1.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C680&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/uriel-sc-11KDtiUWRq4-unsplash-scaled-1f1c8.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:38	66351/66351	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:02%20GMT	https://boldcapitalpartners.com/company/deep-longevity/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/deep-longevity/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:38	89107/89107	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202023%2016:53:04%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/uriel-sc-11KDtiUWRq4-unsplash-scaled-1.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C680&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/uriel-sc-11KDtiUWRq4-unsplash-scaled-16d8f.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:38	2687/2687	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2000:20:48%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/DB-background.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C683&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/DB-backgrounda65f.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:39	31990/31990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202023%2016:53:04%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/DB-background.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C683&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/DB-backgroundc7de.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:39	3095/3095	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202023%2003:27:59%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_elevian.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C576&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_elevian0dd9.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:39	62445/62445	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:04%20GMT	https://boldcapitalpartners.com/company/docbot/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/docbot/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:39	74213/74213	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Sep%202023%2020:42:40%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_elevian.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C576&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_elevian858a.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:40	2074/2074	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202023%2016:52:59%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Exo-2.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C480&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Exo-2b2f4.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:40	66241/66241	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:05%20GMT	https://boldcapitalpartners.com/company/exo/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/exo/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:40	63474/63474	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:05%20GMT	https://boldcapitalpartners.com/company/elevian/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/elevian/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:41	2848/2848	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Sep%202023%2020:44:16%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2023/02/Form-Bio-Leadership.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C576&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2023/02/Form-Bio-Leadership0dd9.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:41	50354/50354	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Sep%202023%2020:44:43%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Exo-2.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C480&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Exo-2ed1e.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:42	60426/60426	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:07%20GMT	https://boldcapitalpartners.com/company/form-bio/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/form-bio/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:42	3445/3445	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202023%2003:27:56%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Fountain-Background.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C683&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Fountain-Backgrounda65f.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:42	82978/82978	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202023%2016:53:09%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2023/02/Form-Bio-Leadership.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C576&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2023/02/Form-Bio-Leadership858a.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:42	49233/49233	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2010:04:08%20GMT	https://boldcapitalpartners.com/company/fountain-therapeutic-services/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/fountain-therapeutic-services/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:43	4680/4680	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Sep%202023%2000:49:39%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Gallant-Background.png?strip=all&lossy=1&sharp=1&fit=1024%2C716&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Gallant-Background8101.png	(from https://boldcapitalpartners.com/companies/)
21:46:43	29446/29446	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2004:49:03%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Fountain-Background.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C683&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Fountain-Backgroundc7de.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:43	57482/57482	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2010:04:36%20GMT	https://boldcapitalpartners.com/company/gallant-pet/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/gallant-pet/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:44	2724/2724	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202023%2000:20:48%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2022/01/human-oocyte.jpeg?strip=all&lossy=1&sharp=1&fit=1024%2C685&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2022/01/human-oocyteac90.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:44	76010/76010	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2005:01:58%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Gallant-Background.png?strip=all&lossy=1&sharp=1&fit=1024%2C716&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/Gallant-Backgroundc537.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:44	63367/63367	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:09%20GMT	https://boldcapitalpartners.com/company/gameto/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/gameto/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:45	2869/2869	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202023%2003:28:03%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/holoclara_backgrouind-scaled-1.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C684&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/holoclara_backgrouind-scaled-166d8.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:45	64259/64259	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Sep%202023%2020:43:03%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2022/01/human-oocyte.jpeg?strip=all&lossy=1&sharp=1&fit=1024%2C685&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2022/01/human-oocyte31e0.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:45	3290/3290	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202023%2003:28:04%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/himr.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C724&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/himr8108.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:46	22969/22969	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202023%2015:56:56%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/holoclara_backgrouind-scaled-1.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C684&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/holoclara_backgrouind-scaled-1c930.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:46	35552/35552	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2004:49:08%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/himr.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C724&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/himr7f30.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:46	2746/2746	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Sep%202023%2000:49:37%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_insilico.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C648&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_insilicoee1e.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:46	52260/52260	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2010:03:53%20GMT	https://boldcapitalpartners.com/company/holoclara/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/holoclara/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:47	55523/55523	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2010:02:48%20GMT	https://boldcapitalpartners.com/company/human-in-motion-robotics/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/human-in-motion-robotics/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:47	41534/41534	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202023%2003:27:59%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_insilico.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C648&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_insilico9643.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:48	2862/2862	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2007:44:37%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_iota.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C630&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_iota409b.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:48	66605/66605	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:12%20GMT	https://boldcapitalpartners.com/company/insilico-medicine/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/insilico-medicine/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:48	64976/64976	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:12%20GMT	https://boldcapitalpartners.com/company/iota-biosciences/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/iota-biosciences/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:48	2066/2066	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202023%2016:52:58%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_ivava.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C533&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_ivavaed7c.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:49	80976/80976	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202023%2003:28:02%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_iota.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C630&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_iota23bd.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:49	54989/54989	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2010:02:17%20GMT	https://boldcapitalpartners.com/company/iviva-medical/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/iviva-medical/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:49	12808/12808	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Sep%202023%2002:20:54%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_ivava.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C533&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_ivava1c39.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:50	4549/4549	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Sep%202023%2017:47:46%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2022/11/national-cancer-institute-L8tWZT4CcVQ-unsplash.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C683&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2022/11/national-cancer-institute-L8tWZT4CcVQ-unsplasha65f.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:50	65337/65337	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:14%20GMT	https://boldcapitalpartners.com/company/keycare/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/keycare/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:50	55877/55877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202023%2016:53:10%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2022/11/national-cancer-institute-L8tWZT4CcVQ-unsplash.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C683&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2022/11/national-cancer-institute-L8tWZT4CcVQ-unsplashc7de.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:51	2399/2399	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2007:17:18%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/green-leaf-176722.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C576&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/green-leaf-1767220dd9.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:51	3605/3605	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Oct%202023%2012:59:43%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_openwater-scaled.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C683&ssl=1&lazy=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_openwater-scaleda65f.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:51	67837/67837	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:15%20GMT	https://boldcapitalpartners.com/company/meru-health/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/meru-health/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:52	76324/76324	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Sep%202023%2016:53:11%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/green-leaf-176722.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C576&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/green-leaf-176722858a.jpg	(from https://boldcapitalpartners.com/companies/)
21:46:52	65003/65003	---M-Z	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202023%2012:00:16%20GMT	https://boldcapitalpartners.com/company/openwater/	C:/My%20Web%20Sites/Freelancer-1/boldcapitalpartners.com/company/openwater/index.html	(from https://boldcapitalpartners.com/companies/)
21:46:52	65585/65585	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Sep%202023%2004:49:06%20GMT	https://assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_openwater-scaled.jpg?strip=all&lossy=1&sharp=1&fit=1024%2C683&ssl=1	C:/My%20Web%20Sites/Freelancer-1/assets.boldcapitalpartners.com/wp-content/uploads/2021/11/cover_openwater-scaledc7de.jpg	(from https://boldcapitalpartners.com/companies/)
